16 put user2382277743992889674
14 scan user4771860506246709468 18
14 scan user3470383138599855015 83
21 scan user626178017056366877 21
21 scan user8764039100494027131 6
21 scan user2486881012091395060 7
21 scan user5800717434892418902 35
14 scan user8175558360499838523 36
21 scan user2136116578335570768 38
21 scan user6520532464530826160 66
14 scan user1072512608694700484 25
14 scan user1154785216428266264 91
21 scan user6183153531713151366 100
14 scan user4695388539031267228 72
21 put user6885474883722239341
21 scan user6005153674329456418 77
14 scan user7195856518198575858 77
21 scan user6103259749448802234 31
14 scan user4763939463057809982 49
21 scan user5609707483556036192 35
21 scan user9222651089341927126 63
14 scan user2136116578335570768 41
14 scan user5569927152721884059 54
21 scan user1461535475760723130 70
14 scan user3425508965177558957 51
14 scan user4521344558395477861 10
21 scan user4023322853874531820 7
14 scan user6378664283016280871 21
21 scan user3089581353209520039 22
14 scan user6754585078510888768 32
21 scan user2385812643649309663 65
18 scan user5989610054611691429 31
17 scan user1341697916124329263 52
16 scan user363829156428436959 41
20 scan user5989610054611691429 7
20 put user3065395674724581788
18 scan user7599874861765920831 77
20 scan user4497113309804515754 25
16 scan user5970624948552137451 9
17 scan user4578639003146665999 57
20 scan user2017937793246812135 36
16 scan user2958076718806079737 78
18 scan user7735855216967971242 22
20 scan user4217826768760893526 18
17 scan user143312844102876491 58
18 scan user293610168161170647 73
16 scan user8768360129877613762 74
21 put user5331523583715572037
17 scan user8312350744242197335 80
18 scan user2419082464981692878 57
16 scan user2513784769868089250 93
18 scan user7872161509469951596 67
17 scan user9056083667462169168 69
16 scan user5788771437508207494 45
18 scan user3474064875674114171 7
18 put user5764911696323199186
17 scan user4322185822828415270 10
18 scan user1842247683884927494 30
17 scan user5747801279676525950 88
16 scan user3670657831892685027 1
16 scan user6103259749448802234 44
18 scan user7323936266499443505 27
16 scan user424115820145027461 4
16 scan user5609707483556036192 10
18 scan user2547362483684444960 85
16 scan user3107698606272961074 57
17 scan user45435329670316143 4
17 scan user8362000676949891686 27
16 scan user2787517275896330854 70
17 scan user5981312041491413107 37
18 scan user4175857628509628494 47
17 scan user7611348084432363129 12
14 scan user2732371524100819695 1
19 scan user3808417836716060531 97
15 scan user3282463602487024217 88
14 scan user7532417959950517214 97
16 scan user7593288091520630649 97
19 scan user9079192603557091105 76
15 scan user2850981540630844606 54
16 scan user3740297315604941881 34
16 scan user9150531512848638313 73
15 put user7987282961444414999
15 scan user7289073749425010284 26
19 scan user2183200731694773384 41
15 put user5863865953145775848
15 scan user7022064605590954444 90
16 scan user7754832469030340909 88
19 scan user6044537491189360705 57
19 scan user2677862673142876737 43
16 scan user7713629787213360422 20
15 scan user6604400839060107709 38
16 scan user7606983876414511916 20
19 scan user4724442561590392598 11
15 scan user3642199094482780376 18
16 scan user2136116578335570768 41
19 scan user994586929157863094 85
16 scan user7397142011206687144 90
18 scan user1341697916124329263 42
18 scan user5766106985846153634 94
19 scan user5392565015820762385 81
16 scan user7224684371542675034 44
19 scan user8280306074544423802 51
18 scan user1882335907203052122 76
16 scan user4993383654989037735 68
19 scan user6865737400745844791 27
19 scan user5609707483556036192 4
18 scan user1555790904742492151 4
19 scan user1589279041292717249 34
18 scan user6283409871614928362 51
16 scan user2635441194461559317 79
19 scan user5898986000773802059 5
19 scan user5411768437098158246 37
18 scan user2136116578335570768 51
18 scan user1341697916124329263 37
17 scan user3265158377963891583 64
16 scan user7516589955090162215 98
21 scan user4464971263493597746 99
20 scan user2136116578335570768 99
19 scan user7407300504972389148 65
18 scan user374768317395880568 28
15 scan user1971635806316262686 18
18 scan user8940767407611246367 60
20 scan user9038639459518381678 99
15 scan user3820143127410670782 14
15 scan user2007728937550730626 8
19 scan user5405094481058496726 62
20 scan user2546016393445137870 78
16 scan user8347318491926959342 48
19 scan user2738290711751881369 58
20 scan user5557228778420832079 57
16 scan user7801934667205500973 69
19 put user1988633138355422825
19 scan user5455725351369817117 52
20 scan user1651132501938215998 64
16 scan user4630673223849002035 81
19 scan user2864184050988232492 12
19 scan user7779951114660284969 95
20 scan user33497186283289046 21
20 scan user145244793667465788 87
16 scan user8940767407611246367 21
16 scan user3973672921166837469 65
19 scan user3925190879942044245 24
16 scan user6904253364609636135 49
19 put user3010242068931886318
20 scan user639719781236294054 62
19 scan user7397142011206687144 40
19 scan user2673097159326422029 54
16 scan user1662097561718801366 93
20 scan user3013530363085563391 75
14 scan user2228074905117069442 9
19 scan user3938816758862676997 75
14 scan user7764431002283902465 84
16 scan user1758076879397098487 53
20 scan user3370581528599889681 17
19 scan user5101049048026194000 69
20 scan user8292843393779342454 62
14 scan user3765693928076195653 66
16 scan user6911852433797119153 35
19 scan user1995086387705483188 95
16 scan user1341697916124329263 95
20 scan user428465139813515125 68
14 scan user1261065974591433720 48
16 scan user7484106263484945642 65
19 scan user2968569003868895995 24
14 scan user2887547446583081656 71
20 scan user5723349324395962686 77
19 scan user5609707483556036192 42
19 scan user3810649824767438012 70
16 scan user179622718728432113 11
14 scan user3914367195053873007 18
16 scan user4848666264759265962 73
20 scan user351690742639525427 15
19 scan user8117769069385402803 27
14 scan user5640318877220131297 66
20 scan user3151542435937106848 91
19 scan user7356701951775490814 13
19 scan user4607782602971921981 99
16 scan user2136116578335570768 51
14 scan user413731157164299263 58
15 scan user6069511690873224872 27
20 scan user263459731919146866 11
20 scan user2472445496102213181 99
15 scan user6559600534909573641 83
19 scan user6477274494191962593 83
21 scan user6604400839060107709 100
15 scan user6176604477576700729 20
20 scan user3882661779178638765 81
19 scan user5101049048026194000 60
15 scan user9000267941600670227 88
19 scan user6684467357555437767 5
19 put user353757848457106293
14 scan user3085002793272340418 86
19 scan user2524366632197036120 30
20 scan user994586929157863094 53
19 scan user3974874565460064666 3
19 scan user3670657831892685027 24
20 put user8420671074052042148
16 scan user5101049048026194000 36
19 scan user2492800199742456734 27
18 scan user6090553521150565943 34
20 scan user8917090657006999671 2
14 scan user2554610481753690901 94
16 scan user4322185822828415270 71
20 scan user648087700329820891 30
19 scan user4848666264759265962 61
20 scan user1295556984259913142 83
19 scan user1132339079984054287 77
16 scan user6491527848126225034 73
14 scan user4657738036691829553 11
14 scan user4427906620479442278 77
16 put user6150840184867156445
18 scan user410574055965100284 39
16 scan user3288074897654113396 40
21 scan user7466687954354299911 60
15 scan user8353771741277019705 95
17 scan user7047151889882331708 88
20 scan user4705660117404482329 42
20 scan user5101049048026194000 22
21 scan user2756040420707882080 8
20 scan user8279332990937982073 8
21 scan user895303672862527827 76
20 scan user608312832021093795 29
17 scan user7906990273734058747 70
15 scan user7983017756516632910 74
20 scan user2531624056090220573 87
21 scan user4125030514625944692 58
17 scan user77811399193444656 18
15 scan user7653658869977926726 8
17 scan user5581352404929706126 82
15 scan user6093432655508455210 74
20 scan user1284165484862417145 97
21 scan user9034318430134795047 51
15 scan user6531276817621810371 76
17 scan user3588014608998013160 66
20 scan user7846143649505327797 60
17 scan user1341697916124329263 86
14 scan user8115303058121814817 81
15 scan user1797843893708641272 27
20 scan user6604400839060107709 92
17 scan user1006306757327048308 74
15 scan user6625159239970714031 21
15 scan user7032165839204947893 55
14 scan user1777362023943440649 57
20 scan user751318979375877428 39
17 scan user2602428903682769092 61
20 scan user6073808257139573757 88
15 scan user5744002494696240222 14
14 scan user7606983876414511916 97
15 scan user1149983558329726212 48
18 scan user1394354149314869951 40
19 scan user5633813830243787416 99
15 scan user6889187982135065293 27
18 scan user5137029094653148843 88
14 scan user1352837347493657307 53
15 scan user5609707483556036192 65
19 scan user7006213093389216960 100
15 scan user1617076550878666141 31
14 scan user4751289059215378233 13
18 scan user8084247180024851635 1
14 scan user4948914750663858647 79
15 scan user8435045366591001997 25
18 scan user410574055965100284 90
15 scan user3287969667043784610 50
19 scan user6608529452038994216 94
15 scan user7263534126703580632 32
18 scan user7967805536624222901 9
21 scan user346410847297791228 25
18 scan user1356398145963219055 31
15 scan user9109665013800531354 86
21 scan user9160432476060747327 25
19 scan user6063477027142890827 14
19 scan user5413883377243509155 74
21 put user5407786661537110906
21 scan user2067205964198772001 27
21 scan user7754133525097545605 75
20 scan user2672505837475714785 80
15 scan user9126415740336948577 60
19 scan user1499517377925515785 60
20 scan user6251178248037879742 13
21 scan user6821307711756416810 10
15 scan user3608703103935370967 60
20 scan user2885284097193137379 66
19 scan user994586929157863094 77
14 scan user4657738036691829553 14
14 scan user4240799112906919881 76
17 scan user37957199087530533 15
20 scan user1341697916124329263 94
15 scan user2136116578335570768 3
15 scan user5609707483556036192 63
17 scan user6471881514242715297 15
17 scan user3662202727004786852 58
15 scan user2136116578335570768 70
14 put user3542584438362090129
14 scan user4905039559661146077 100
15 scan user6822840755874998987 57
17 scan user8467868312018757861 75
15 scan user6927678047185714878 37
14 scan user5970519717941808665 6
14 scan user5617962318042049932 30
17 scan user2547362483684444960 13
15 scan user8972131178192182044 52
17 scan user3364410272920660054 63
14 scan user2136116578335570768 29
14 scan user5609707483556036192 80
15 scan user5101049048026194000 91
17 scan user2886401626745659001 67
14 scan user8401441753961504528 46
15 scan user1433795226326482793 51
17 scan user3410209559490777610 55
14 scan user505497067541097813 69
15 scan user2136116578335570768 96
14 put user6683182554297360256
19 scan user1399939545668817371 64
14 scan user6307330836250158700 52
15 scan user8208220250861461059 77
19 scan user9045257591102238656 8
21 scan user3642199094482780376 100
18 scan user7165271023347622512 66
19 scan user5364654421627300396 33
15 scan user437616797162449330 94
19 scan user7781037282874239795 96
16 scan user2136116578335570768 64
18 put user2576853956324259169
17 scan user9210032046838062173 1
17 scan user2338263569569522248 57
16 scan user2364162882401207913 12
18 scan user3024755344891501023 86
16 scan user4731859468722956178 83
17 scan user6103259749448802234 15
17 scan user7795576457646996259 33
18 scan user3839264825419120342 16
16 scan user2125334509135747012 63
17 scan user2136116578335570768 86
18 scan user8585227214570023782 13
18 scan user7933896422982512211 46
17 scan user3670657831892685027 38
16 scan user2367949850085795855 7
16 scan user470634550466664592 43
17 scan user329528991337903460 68
18 scan user4848666264759265962 14
18 scan user7971040397793854706 1
18 scan user5304260135828621834 79
16 scan user3457961295444208734 23
16 scan user7973643001006338274 97
17 scan user8601412518068875520 83
18 scan user4815956403939023195 41
17 scan user8127922100625679770 38
17 scan user3642199094482780376 10
17 scan user2055146882207047496 19
15 scan user3139483353945382343 54
21 scan user8677440000851449683 32
17 scan user2951011711317595408 24
21 scan user6943134481109108529 4
15 scan user4729744528577605269 98
21 put user8750677106897260118
21 scan user560789656754448139 56
15 scan user3044781049058985971 78
21 scan user8844750373824109701 47
19 put user7800848498991546147
19 scan user6686760632588044827 44
21 scan user5064575726862745776 78
19 scan user4902247611097628148 100
15 scan user2672618922083227882 46
15 scan user1874600246066673522 32
21 scan user9110530475324885023 41
15 scan user4005904544743886089 65
19 scan user6288681912959478250 21
21 scan user159724316816754423 35
19 scan user2787712083772790252 97
14 scan user3375680833713458643 51
15 scan user48896360054974142 7
15 scan user5609707483556036192 40
15 scan user6442858853022156723 63
14 scan user782360775955396637 39
19 scan user1192854304387430257 3
19 scan user6489186738765847931 13
14 scan user3425282795962532763 42
19 scan user3323836629063226356 67
15 scan user6954268449953011536 59
14 scan user7950752380129258220 51
20 scan user2227635883209626402 4
17 scan user4959186329037073748 26
15 scan user1797625578490799389 81
21 put user6363624799354851788
21 scan user7894679123714166289 83
17 scan user889310615939704163 48
15 scan user6767361212782373574 9
17 scan user2136116578335570768 37
15 scan user5728037897886989641 34
17 scan user8254270169763842555 8
18 scan user4628068229164759193 3
21 scan user4322185822828415270 37
16 scan user7606983876414511916 9
17 scan user4848666264759265962 77
16 scan user8317483802166092367 13
16 scan user8251504120013466385 95
21 scan user4881823001484136080 99
17 scan user1641855942686070910 41
19 scan user2014623600279993303 85
18 scan user3642199094482780376 39
16 put user2033294459085302037
16 scan user2232981793825938280 52
15 scan user7727261128659418211 36
14 scan user7390077003718202815 72
20 scan user3458578516108057737 11
18 scan user2136116578335570768 71
14 scan user9210145131445575270 1
14 scan user5069035739666987263 80
19 put user2977915469094289598
19 scan user5102534121686155946 35
16 put user1716633946847647833
18 scan user3651240058695960758 55
16 scan user8810889230641019242 100
19 scan user7950420980303903240 57
14 scan user9123961546369058377 28
19 scan user3656712370442395081 75
18 put user2565636828515505848
14 scan user5529965330533881876 82
18 scan user8271719840233055082 74
16 scan user7197649484342510299 46
18 scan user5111906485724691308 17
14 scan user6178272541817424287 54
16 scan user7148220258324417105 86
19 scan user8601160450040707567 78
18 scan user3984667906590085620 69
19 scan user2136116578335570768 98
14 scan user4069291049507967015 30
18 scan user3617636446066463289 64
16 scan user2721262018374154434 96
14 scan user1668016749369863040 10
19 scan user307424500187990048 18
14 scan user8357451086879519587 72
19 scan user8389603378659381180 35
18 scan user3578334352475505303 58
19 scan user1611417285252956731 19
14 scan user3827061297481315944 5
16 scan user583615163482635327 45
19 scan user6222229456089083158 72
14 scan user1737872976473207576 19
18 scan user1239326636077201358 83
14 scan user2322928839245660630 62
16 scan user6069511690873224872 42
16 scan user6821081542541390616 45
14 scan user3642199094482780376 1
14 scan user5846824613946508953 16
17 scan user7397142011206687144 12
18 scan user8312350744242197335 7
14 scan user1837114625961032462 11
18 scan user6686226570889046138 36
17 scan user6753326174065953016 19
14 scan user5302705156195411373 83
18 scan user2136116578335570768 51
17 scan user1633682831469003471 39
15 scan user4502585621550950077 71
14 scan user1584114622030255421 91
20 scan user4161755903817560869 91
17 scan user3146214570136752418 97
15 scan user1523186274532578170 87
21 scan user8326169039567530211 65
14 scan user2179431808826142890 71
20 scan user836363099385244415 95
21 scan user467959649809173235 92
15 scan user6384804177356943702 17
14 scan user6197362878487307051 30
15 scan user4195331226162157305 21
20 scan user4004349565110675628 70
14 scan user4128491545010602691 11
15 scan user6604400839060107709 34
14 scan user7505203918218091255 16
20 scan user4794298788693737134 2
16 scan user8423546245111417940 25
14 scan user2904600603078046337 18
20 put user4787964086476614905
17 scan user638342329658420168 52
20 scan user8312350744242197335 69
16 scan user2136116578335570768 95
17 scan user4881483747661596789 26
16 scan user2359363615774427135 22
17 scan user394527735886903402 77
16 scan user8323258543871074148 65
16 scan user1797843893708641272 16
17 scan user1742217513198176692 84
16 put user5578521241030437090
16 scan user3692423069220059148 9
16 scan user7701880989177367686 100
17 scan user2136116578335570768 32
17 scan user8559852537613398294 54
16 scan user5542047919866988866 72
17 scan user9044550793172259041 36
17 scan user2822687685454736570 26
16 scan user7131109841677743869 21
17 scan user8615082404149615028 3
17 put user2445573099664085787
16 scan user4253406338115087048 100
17 scan user5376153543106884453 47
17 scan user2382472551869349072 61
16 scan user2136116578335570768 66
19 scan user6564880430251307840 57
16 scan user1573062376455298715 14
21 scan user251937103098180324 67
16 scan user5430967895077040632 74
19 scan user6604400839060107709 96
21 scan user3848947473413387473 37
16 put user168092235910281260
16 scan user7343882638869741426 99
21 scan user5609707483556036192 50
15 scan user8916417611887346126 77
19 scan user7541790323989052576 12
18 scan user954724875054764660 79
21 scan user3214950876215816058 39
19 scan user5152741623434231471 15
19 scan user7818800869821190567 38
20 scan user8518127611393116904 14
21 scan user2052805772846670393 92
20 scan user7840653292942936026 51
15 put user2390419493871390317
19 scan user8394402645286161958 1
15 scan user4875790729225561309 91
19 scan user798772248669274569 1
19 scan user3051738434465382240 61
20 scan user2539092760849067671 48
15 scan user7262948267378298425 100
17 scan user3380066977245938140 17
14 scan user8225720283261053091 5
20 scan user7906990273734058747 22
17 scan user4598936446635200997 32
19 scan user241103172741065501 57
20 scan user7907250195759411011 44
17 scan user3629469358843161600 1
17 scan user7816894819069743029 87
20 scan user4929711329386462786 45
19 scan user5609060337249524406 89
15 scan user5609707483556036192 91
17 scan user3642199094482780376 17
20 scan user6679529107508002133 15
17 scan user8659656539085122902 100
19 put user8706015786167380906
20 scan user6895438569611481947 43
15 scan user3480844062324104477 20
19 scan user1900944043331227264 59
15 scan user767591468669100504 63
21 scan user3345154990485973126 77
20 scan user7965712531993500276 8
20 put user5046178871600233279
20 scan user5708057772706365650 30
19 scan user6423993186340388591 17
19 scan user5162699846798049040 67
15 scan user2715626260089827509 46
20 scan user390198852506132460 88
21 scan user5137029094653148843 41
15 put user2922761863301594128
15 scan user3497846856888689653 99
19 scan user1731060037012891200 81
20 scan user7466940022382467864 85
17 scan user1054673322472569161 22
17 scan user27991121726528653 12
14 scan user8982258310619317252 39
15 scan user5609707483556036192 19
17 scan user2743366509524067846 86
20 scan user1424391500949380635 73
15 scan user2136116578335570768 97
19 scan user4745290539767129532 37
21 scan user3712890857467815798 2
21 scan user7708383644681952293 95
15 scan user3118359800399094971 78
19 scan user3056758407781764175 36
20 scan user1484451995450944943 53
19 scan user1341697916124329263 31
15 scan user141414647348613264 57
19 scan user7404729263098472376 65
21 scan user8857782539422275935 41
21 scan user3489690218660825461 24
19 scan user4233541689013735428 4
21 scan user3642199094482780376 97
19 scan user3357402525583884280 61
18 scan user3338983734806743499 79
16 scan user4403230887455612094 94
19 scan user8960405887497571793 19
21 scan user6911631727107517996 4
19 scan user4322185822828415270 9
18 scan user2639241478668756607 57
21 scan user2737704852426599162 31
19 scan user7653156169617494833 21
19 scan user3588014608998013160 99
16 scan user8868973768417887497 80
18 scan user1045493374838733923 55
17 scan user6129377377498329782 87
18 scan user4322185822828415270 96
16 scan user3931112459064865193 3
19 scan user7554432873834300014 24
16 scan user4244228781953011084 91
19 scan user4848666264759265962 29
17 scan user9181230092307104756 83
19 scan user3791898741920094539 40
20 scan user700308874911432014 9
20 scan user1847638272362415516 80
16 scan user2136116578335570768 63
16 scan user6574478963504869396 51
21 scan user3536891419926054649 79
14 scan user7570991183966017113 99
20 scan user4239687045879823296 62
16 scan user5609707483556036192 32
16 put user7127062951967803663
16 scan user7397142011206687144 36
21 scan user7494598548547761900 91
20 scan user1921072577756444623 61
14 scan user2523433665052030311 42
16 scan user6586677028917248757 68
14 scan user5345568048255931107 82
18 scan user2136116578335570768 11
18 scan user1321912598820164670 92
21 scan user5532197318585259357 88
15 scan user2136116578335570768 80
15 scan user2952609869585070451 70
14 scan user3774152996262607303 82
18 scan user4335206171130883718 82
15 scan user2844653193183995126 46
17 scan user7606983876414511916 74
14 scan user8653095667652974479 67
15 scan user1765002903464927960 86
18 scan user4848666264759265962 86
17 scan user2855818523366464929 10
17 scan user1155984469249734187 27
14 scan user119927376862548855 18
17 scan user5922037676717015441 49
18 scan user6344729270561428422 89
15 scan user8423764560329259823 69
19 scan user3575407383789845993 95
20 scan user495004782478281555 12
14 scan user1323020702548747780 89
21 scan user8302857441598964565 29
20 scan user4706577376555119516 7
20 scan user7457007697831792054 83
14 scan user335027201897479542 24
21 scan user4943894777347476712 45
15 scan user5520642372649870758 34
14 scan user3357063271761344989 23
15 scan user7931769665541463516 63
14 scan user3850511878870536446 19
21 scan user1973428772460197127 57
14 scan user842534355064474042 60
20 scan user7812434806265501542 68
14 scan user5656899258997326868 37
15 scan user8763787032465859178 42
21 scan user1489777469779540099 24
20 scan user9186055257747027293 30
14 scan user8633231018551622859 89
21 scan user528353935607851797 78
20 put user5951346158776068038
16 scan user2983187510438839486 37
21 scan user8907823523578793095 98
16 scan user955957880686558653 9
14 scan user2929832333315503494 75
16 scan user7860323134167828248 61
18 scan user2136116578335570768 44
18 scan user5469370774333318879 73
16 scan user4947997491513221460 39
14 scan user4853799322683160994 78
21 scan user549924365058766520 91
16 scan user7510783852046613638 38
18 scan user2136116578335570768 4
18 scan user6427112571430748025 64
20 scan user6178272541817424287 49
16 scan user7461888687727519133 27
16 scan user5927538278748350797 98
17 scan user6677080376065536970 1
17 scan user3596757106551159559 60
20 scan user407365093608610238 19
14 scan user4895025511841523966 28
20 scan user9005174830309539065 33
14 scan user5101049048026194000 11
17 scan user621263274350313728 98
16 scan user5624993572720208191 67
14 scan user2136116578335570768 66
20 scan user5718210803946642617 80
14 put user3294861938301288013
14 scan user6103259749448802234 33
16 scan user1599658241748020410 44
20 scan user4322185822828415270 48
20 scan user4590672186325248745 48
19 scan user6134762503450392767 17
19 scan user5609707483556036192 1
19 scan user8715030851567419529 35
20 scan user8379216324206893708 55
14 scan user4848666264759265962 82
17 scan user620850151256012447 9
17 scan user1827742261922497100 71
18 put user7084968909813327748
14 scan user6686226570889046138 14
18 scan user1334041586785137690 13
14 scan user8139200515415662670 45
18 scan user5609707483556036192 27
18 scan user6653937687160288963 1
17 scan user2552803434092312487 85
20 scan user2136116578335570768 63
14 scan user6570434465266688464 70
20 scan user4798951217902678745 23
16 scan user918585345188430690 28
14 scan user4501833244634109505 24
20 scan user1678143881796998248 70
17 scan user3420370444728238888 38
14 scan user3144511181258948589 36
17 scan user1293076891478881183 5
14 scan user8584635892719316538 21
20 scan user5609707483556036192 41
14 put user2174298750902247858
14 scan user8312350744242197335 51
20 scan user3561702173072026214 30
16 scan user6176717562184213826 2
20 scan user4561836478983965258 92
14 scan user8775204430676496934 92
16 scan user5288487955424071377 82
20 scan user6817181490249289577 87
14 scan user654979971587324294 31
14 scan user8330914873210265721 49
20 scan user5557228778420832079 79
14 scan user4062617093468305495 26
14 put user309096527727227081
14 scan user8548907914120529648 40
14 scan user2136116578335570768 6
20 scan user4244228781953011084 61
16 scan user8511622564416773023 19
14 scan user566228215690556392 29
16 scan user1496256617942742221 74
20 scan user6081959432842012912 14
14 scan user2963094300650702398 100
20 scan user8753544423959451599 68
16 scan user7606983876414511916 9
16 scan user55819992651044341 52
20 scan user6334681469931480241 5
20 scan user9006181666726306864 24
14 scan user7584727756022403688 13
20 scan user1453306540087851149 34
14 scan user6920331046026399813 9
16 scan user5428739870324176626 14
14 put user2432513536025866232
14 scan user313814071085061558 51
20 scan user5705933406737076229 63
14 scan user737152811235986325 37
20 scan user7994403793388703870 57
14 scan user6335128345836107592 8
14 scan user4579173064845664688 98
20 scan user6977832115949745135 13
20 scan user3670179594649490880 65
14 put user364250133519922551
14 scan user6604400839060107709 77
20 scan user6855779177382027222 94
14 scan user6460156223548105046 5
14 scan user1259612262270038570 99
20 scan user2204624323727848940 45
19 scan user1000750330839908410 12
20 scan user8936073371594794375 82
19 scan user4590785270932761842 74
19 put user580370876489065010
19 put user2706641120332451669
19 scan user4260666153480030775 68
20 scan user7989163113382720778 69
20 scan user3793018662944375435 30
19 scan user1028069603182663155 38
20 scan user5271211021185839776 23
19 scan user3642199094482780376 95
20 scan user6871461780520447067 38
20 scan user2136116578335570768 70
20 scan user1341697916124329263 95
19 scan user994805244375704977 49
19 scan user3392126059237662645 28
19 scan user4428353496384069629 64
20 scan user5609707483556036192 72
20 scan user6373223332608413344 33
19 scan user9027245568649126407 2
19 scan user8241124919558163224 22
20 scan user1231362414254037290 84
19 scan user4914840754788351342 22
19 scan user3870605088658673534 13
19 scan user5496608323407127323 91
20 scan user3706753354598912241 28
20 scan user3728377217033872232 75
19 scan user1934126678869239141 6
19 scan user8215033190321777435 43
19 scan user1654840137825616913 39
20 scan user910742061969964030 100
19 scan user8379524216690866203 34
19 scan user7786196239611276586 61
20 scan user8219993512014691541 87
19 scan user6178272541817424287 56
14 scan user2508368282577459469 11
14 scan user198274033490871837 11
15 scan user7860323134167828248 11
14 scan user7611348084432363129 52
15 scan user6250505202918226197 89
20 scan user7494264757250647646 16
20 scan user4848666264759265962 97
14 scan user7626778619542615021 91
20 scan user595931776027952822 4
15 scan user3194444543333377689 61
20 scan user8312350744242197335 85
14 scan user6922676118685290391 18
20 scan user4161755903817560869 33
15 scan user3640999841661312453 9
14 scan user127939569144333154 37
15 scan user3083443850340616482 53
20 scan user7499847082550929303 36
14 scan user3434655160001068125 18
20 scan user2136116578335570768 41
14 scan user5538368574264488984 43
20 scan user1687411015225204824 30
19 scan user4848666264759265962 73
14 scan user7938921858824319183 29
20 scan user4848666264759265962 8
19 scan user2076717311657962219 88
20 scan user594893578272618227 85
14 scan user8495884136822548636 54
14 scan user4873707150418777196 98
20 scan user5609707483556036192 26
19 scan user898129374236371826 88
20 scan user7900965855472668287 3
20 scan user7606983876414511916 13
20 scan user8040516434968218958 80
16 scan user5090800976994361384 83
19 scan user5362174328846268437 60
17 scan user3642199094482780376 23
18 put user2964855905456070043
19 scan user6965991349175862513 80
18 scan user8199934055036880523 38
16 scan user1297431673672793884 100
18 scan user285677307676573375 79
19 scan user8446542096598826780 81
16 scan user810302731487425422 26
21 scan user8217535354748287866 74
15 scan user4848666264759265962 39
20 scan user4848666264759265962 89
18 scan user4206743161847370024 47
16 scan user4519364638372268333 70
20 scan user4609680799726185208 99
18 scan user8581810191345472539 43
21 scan user8880478352422896591 87
18 scan user7035130523999446748 54
16 scan user3591844755316865684 32
20 put user4830058128631090820
20 scan user6075682946552454499 68
17 scan user7811541054456246840 35
16 scan user7593401176128143746 67
18 scan user2136116578335570768 62
21 scan user1758215862817753343 28
18 scan user2136116578335570768 23
20 scan user2809816574922703664 7
21 scan user4040854247612690648 1
18 scan user6844750439148453001 4
21 scan user5101049048026194000 44
20 scan user7846143649505327797 36
18 scan user3882661779178638765 24
16 scan user118190235174418956 33
18 scan user4283222983059996575 57
14 scan user4792618907157315790 47
21 scan user7368563834418996647 9
16 scan user9164258659081086376 13
21 scan user3805298451625701097 55
16 scan user410574055965100284 33
14 scan user8495213483174654365 27
18 put user8705290943421443843
18 scan user4525583864510118191 70
16 scan user2488044940275782712 91
14 scan user380492697170482844 1
21 scan user8818488299828502260 98
14 scan user6531276817621810371 27
14 scan user7397142011206687144 51
18 scan user524114629493211467 18
16 scan user7687033921920638727 35
14 scan user407956415459317482 14
21 scan user7181343242238961153 100
14 scan user6439066422812143744 81
16 scan user2463404531889032799 41
17 scan user3994222432683540420 35
16 scan user7773918842401710198 99
17 scan user5557228778420832079 30
17 scan user7059437141089082407 93
21 scan user2136116578335570768 5
21 put user4742577923000798630
21 scan user6433786527470409545 58
20 scan user7050283092268388928 43
20 scan user4310768424617777514 44
21 scan user1506327925914072887 81
16 scan user8264901438247313669 87
17 scan user753556429952679946 44
20 scan user1713641727882245469 24
20 scan user975526454599635564 5
17 scan user6277968921207060835 28
21 scan user3726618003700263861 57
20 scan user7906990273734058747 38
16 scan user7339088834768385685 36
17 scan user3693769159459366238 36
21 scan user4136390652684873893 75
20 scan user6178272541817424287 91
16 scan user3953969327131619177 68
17 scan user6394515795218018355 25
17 scan user4322185822828415270 30
21 scan user4724190493562224645 28
16 scan user1259612262270038570 21
17 scan user2136116578335570768 83
21 scan user6089741492610257542 80
15 scan user9035543581769404729 55
17 scan user443730792689970402 20
16 scan user2172027547515119270 36
17 scan user3387213708003368770 89
16 scan user5247104674498088552 2
21 scan user7514552774915244132 38
16 put user48028507058861199
15 scan user5008415284653282507 10
16 scan user7786422408826302780 60
15 scan user1120061682774487899 66
21 scan user3253101687443926352 4
17 scan user8613628691828219878 29
21 scan user4424996124782986215 35
20 scan user606531683172857140 39
17 scan user764497982391882829 74
21 scan user3946404010754462229 93
15 scan user2898121454914844215 17
20 scan user6319641986270051158 35
15 scan user3207589793539057020 12
20 scan user8879473907477888066 76
15 scan user1472246076041381271 46
17 scan user3821173471168821066 31
15 scan user4322185822828415270 86
14 scan user3080768949683125125 82
18 scan user4657738036691829553 15
18 scan user5391778886093595743 87
19 scan user3568985495778352426 63
17 scan user5609707483556036192 85
20 scan user577534920765440325 85
17 scan user2127258604703151998 38
19 scan user857486652931531787 66
20 put user4330299282422014880
17 scan user8638225093054863035 32
20 scan user1143651247584363257 96
17 scan user2760061411604680527 89
19 scan user5173338969278704465 49
21 scan user939659492580193818 78
19 scan user8081707299489501659 28
20 scan user9164258659081086376 47
19 scan user2227435612807741967 73
20 scan user7972299302238790458 2
20 scan user994586929157863094 72
21 scan user3595053717673355730 49
18 scan user2585960170817182605 13
19 scan user4501694261213454649 24
18 scan user6093432655508455210 26
21 scan user3803505485481766656 73
18 scan user6700626762241147746 54
20 scan user6821081542541390616 48
